family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
539fcbd4ec4f024d2f5409a0,Schedule FL Flat Rate Service-In Excess of 50% Load Factor 1401 - 1600 Watt,Modesto Irrigation District,539fcbd4ec4f024d2f5409a0,Schedule FL Flat Rate Service-In Excess of 50% Load Factor 1401 - 1600 Watt,2013-04-01 13:00:00+00:00,2013-04-01 13:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
555ce14c5457a351148b4569,Small General Service Time-Of-Use (A-1)(B),Los Angeles Department of Water & Power,69eb97e8805b2131910774e1,Small General Service Time-Of-Use (A-1)(B),2026-04-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,57213abf5457a32d59b3387b,Small General Service Time-Of-Use (A-1)(B),2016-04-01 07:00:00+00:00,False,9.998631074606434,-0.015086661046150529,False,10.833675564681725,included,ok
556ddf465457a36065db22a5,GS-1:General Service Non-Demand Single Phase; Closed Rate,Southern California Edison Co,556ddf465457a36065db22a5,GS-1:General Service Non-Demand Single Phase; Closed Rate,2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55705ad65457a3f449db22a3,"General Service - Demand: GS-2, Single Phase Service; Closed Rate",Southern California Edison Co,55705ad65457a3f449db22a3,"General Service - Demand: GS-2, Single Phase Service; Closed Rate",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55705f695457a3a23cdb22a3,General Service - Demand: GS-2 - Three Phase; Closed Rate,Southern California Edison Co,55705f695457a3a23cdb22a3,General Service - Demand: GS-2 - Three Phase; Closed Rate,2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557063955457a3fb54db22a2,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Single Phase (Under 2 kV)",Southern California Edison Co,5c81809d7bece2299eceb3da,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Single Phase (Under 2 kV)",2018-10-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,3.3347022587268995,excluded,only 3.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557067a65457a3b602db22a3,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (Under 2 kV)",Southern California Edison Co,586c16045457a369201c9605,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (Under 2 kV)",2017-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,1.5879534565366187,excluded,only 1.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557069245457a37354db22a2,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase (Under 2 kV)",Southern California Edison Co,67531e616f79e1dff102281e,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Single Phase (Under 2 kV)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55706d4c5457a31422db22a3,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Three Phase (50kV-220kV)",Southern California Edison Co,675350d96f79e1dff102281f,"Time of Use, General Service, Demand Metered, Option B: GS-2 TOU B, Three Phase (50kV-220kV)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55706f305457a31422db22a4,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (Under 2 kV)",Southern California Edison Co,6753561ca7d2ac0ef60003c1,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Single phase (Under 2 kV)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557076bc5457a3a23cdb22a6,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Three phase (2kV-50kV)",Southern California Edison Co,675355fef85ef1eed60bd84e,"Time of Use, General Service, Demand Metered, Option R: GS-2 TOU R - Three phase (2kV-50kV)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55707a575457a37354db22a4,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (2kv-50kv)",Southern California Edison Co,56b928505457a3502c48d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (2kv-50kv)",2016-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.5859000684462696,excluded,only 0.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55707d1c5457a3f449db22a4,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (50kv-220kv)",Southern California Edison Co,56b92e275457a3890348d234,"Time of Use, General Service, Demand Metered, Critical Peak Option: TOU-GS-2 CPP, Single Phase (50kv-220kv)",2016-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.5859000684462696,excluded,only 0.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55707e995457a37354db22a5,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Single Phase; REPEAT rate",Southern California Edison Co,55707e995457a37354db22a5,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Single Phase; REPEAT rate",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557083bc5457a37a19db22a3,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase; REPEAT rate",Southern California Edison Co,557083bc5457a37a19db22a3,"Time of Use, General Service, Demand Metered, Critical Peak-Lite Option: TOU-GS-2 CPP-Lite, Three Phase; REPEAT rate",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557086ae5457a3f449db22a6,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A; REPEAT Rate",Southern California Edison Co,557086ae5457a3f449db22a6,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A; REPEAT Rate",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55708b045457a33467db22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B",Southern California Edison Co,55708b045457a33467db22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B",2016-01-01 08:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55709cef5457a3b71fdb22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R",Southern California Edison Co,55709cef5457a3b71fdb22a2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R",2015-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5570a0385457a33467db22a3,Time-Of-Use - General Service - Demand Metered: TOU-GS-3 Option CPP,Southern California Edison Co,5570a0385457a33467db22a3,Time-Of-Use - General Service - Demand Metered: TOU-GS-3 Option CPP,2015-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5570b8575457a37a19db22a6,Time-of-use - General Service - Demand Metered-Super Off Peak: TOU-GS-3-SOP,Southern California Edison Co,5570b8575457a37a19db22a6,Time-of-use - General Service - Demand Metered-Super Off Peak: TOU-GS-3-SOP,2015-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5570c14a5457a3a23cdb22a8,General Service Time-of-use Electric Vehicle Charging - Demand Metered:TOU-EV-4 (2kv-50kv) - Closed Rate,Southern California Edison Co,5c817fd27bece2299eceb39c,General Service Time-of-use Electric Vehicle Charging - Demand Metered:TOU-EV-4 (2kv-50kv) - Closed Rate,2018-10-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,3.3347022587268995,excluded,only 3.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571b8695457a38e37db22a5,"Time-Of-Use - General Service - Large: TOU-8, Option R (50kV - 220kV)",Southern California Edison Co,674f6d2b8201c4c14c014864,"Time-Of-Use - General Service - Large: TOU-8, Option R (50kV - 220kV)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571d2df5457a3744bdb22a4,Power - Agricultural and Pumping Connected Load Basis: PA-1; REPEAT Rate,Southern California Edison Co,5571d2df5457a3744bdb22a4,Power - Agricultural and Pumping Connected Load Basis: PA-1; REPEAT Rate,2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571d6015457a32663db22a4,Power-Agricultural and Pumping Demand Metered: PA-2; REPEAT Rate,Southern California Edison Co,5571d6015457a32663db22a4,Power-Agricultural and Pumping Demand Metered: PA-2; REPEAT Rate,2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571eaf55457a32663db22a5,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option A",Southern California Edison Co,5571eaf55457a32663db22a5,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option A",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571f9cb5457a38b37db22a7,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option D (At 220kv)",Southern California Edison Co,675739c6fe4f0b50f502798f,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option D (At 220kv)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5571fa955457a38e37db22a9,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP",Southern California Edison Co,5571fa955457a38e37db22a9,"Time-Of-Use Agricultural and Pumping - Large: TOU-PA-3, Option CPP",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557205a15457a3956ddb22a2,"Time-Of-Use Agricultural and Pumping - Small to Medium: TOU-PA-2, Option E (Under 2kv)",Southern California Edison Co,67573542fe4f0b50f502798d,"Time-Of-Use Agricultural and Pumping - Small to Medium: TOU-PA-2, Option E (Under 2kv)",2024-10-01 06:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.333333333333334,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557206fa5457a38e37db22aa,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option B",Southern California Edison Co,557206fa5457a38e37db22aa,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option B",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557208345457a38e37db22ab,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP",Southern California Edison Co,557208345457a38e37db22ab,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP",2015-06-01 06:00:00+00:00,2015-06-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
557209485457a3754bdb22a6,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP-Lite (2kv-50kv)",Southern California Edison Co,56be1d7b5457a32e338b456a,"Time-Of-Use Agricultural and Pumping-Small to Medium: TOU-PA-2, Option CPP-Lite (2kv-50kv)",2016-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.5859000684462696,excluded,only 0.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e731be5457a33d288e8004,"Time of Use, General Service, Option A: GS-1 TOU A, Single Phase (Under 2 kV)",Southern California Edison Co,66d08701f6172d040c0ea5ce,"Time of Use, General Service, Option A: GS-1 TOU A, Single Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e742675457a33c288e8004,"Time of Use, General Service, Option A: GS-1 TOU A, Three Phase (Under 2 kV)",Southern California Edison Co,66d0870c9a6080621604073d,"Time of Use, General Service, Option A: GS-1 TOU A, Three Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e7454c5457a33a288e8004,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (Under 2 kV)",Southern California Edison Co,66d1f3907e3589017b0ce772,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e749995457a33c288e8005,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (Under 2 kV)",Southern California Edison Co,66d1f3999a60806216040745,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e758485457a3f9058e8004,"TOU General Service-1, Non Demand , Option CPP: GS-1 TOU B, Single Phase",Southern California Edison Co,56b29a2b5457a3654fc2db59,"TOU General Service-1, Non Demand , Option CPP: GS-1 TOU B, Single Phase",2016-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.5859000684462696,excluded,only 0.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e7593c5457a33c288e8006,"Time of Use, General Service, Non Demand Metered, Option CPP: GS-1 TOU B, Three Phase",Southern California Edison Co,56b299775457a3555cc2db59,"Time of Use, General Service, Non Demand Metered, Option CPP: GS-1 TOU B, Three Phase",2016-01-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,0.5859000684462696,excluded,only 0.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e759bf5457a33b288e8004,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (Under 2 kV)",Southern California Edison Co,66d09bd8f6172d040c0ea5cf,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
55e75a3d5457a3f9058e8005,"TOU General Service, Non Demand Metered, Option C: GS-1 TOU C, Three Phase (Under 2 kV)",Southern California Edison Co,66d09bdcf6172d040c0ea5d0,"TOU General Service, Non Demand Metered, Option C: GS-1 TOU C, Three Phase (Under 2 kV)",2024-06-01 07:00:00+00:00,2015-06-01 07:00:00+00:00,,,,,,,False,9.00205338809035,excluded,only 9.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
574f1d7d5457a39f4b5e629d,Large Agriculture Power TOU Rate (AG-5A),Pacific Gas & Electric Co,69deaa6a3b7f6b42a805fda0,Large Agriculture Power TOU Rate (AG-5A),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f1d7d5457a39f4b5e629d,Large Agriculture Power TOU Rate (AG-5A),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.04990931572459312,False,10.00684462696783,included,ok
574f1f015457a30c485e629d,Large Agriculture Power TOU Rate (AG-5B),Pacific Gas & Electric Co,69deaa74c3f455511f0635a2,Large Agriculture Power TOU Rate (AG-5B),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f1f015457a30c485e629d,Large Agriculture Power TOU Rate (AG-5B),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.07525038414450669,False,10.00684462696783,included,ok
574f20cc5457a3c24d5e629d,Large Agriculture Power TOU Rate (AG-5C),Pacific Gas & Electric Co,69deaa7f54d2cac2040b6970,Large Agriculture Power TOU Rate (AG-5C),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f20cc5457a3c24d5e629d,Large Agriculture Power TOU Rate (AG-5C),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.06241016077299544,False,10.00684462696783,included,ok
574f225a5457a311475e629d,Large Agriculture Power TOU Rate (AG-5D),Pacific Gas & Electric Co,69deaa6ffef8e27e5706661f,Large Agriculture Power TOU Rate (AG-5D),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f225a5457a311475e629d,Large Agriculture Power TOU Rate (AG-5D),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.04990931572459312,False,10.00684462696783,included,ok
574f23b95457a3ed445e629d,Large Agriculture Power TOU Rate (AG-5E),Pacific Gas & Electric Co,69deaa79d600f18ec30600ad,Large Agriculture Power TOU Rate (AG-5E),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f23b95457a3ed445e629d,Large Agriculture Power TOU Rate (AG-5E),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.07525038414450669,False,10.00684462696783,included,ok
574f253b5457a3ed445e629e,Large Agriculture Power TOU Rate (AG-5F),Pacific Gas & Electric Co,69deaa836d1ebb0263094f0f,Large Agriculture Power TOU Rate (AG-5F),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f253b5457a3ed445e629e,Large Agriculture Power TOU Rate (AG-5F),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.06241016077299544,False,10.00684462696783,included,ok
574f37ff5457a3ed445e629f,E-19 Medium General Demand TOU Option R (Secondary),Pacific Gas & Electric Co,69de7a20e547dde41109edff,E-19 Medium General Demand TOU Option R (Secondary),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f37ff5457a3ed445e629f,E-19 Medium General Demand TOU Option R (Secondary),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.006460852404191808,False,10.00684462696783,included,ok
574f39765457a30d485e629d,E-19 Medium General Demand TOU Option R (Primary),Pacific Gas & Electric Co,69de7c756d1ebb0263094f0d,E-19 Medium General Demand TOU Option R (Primary),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f39765457a30d485e629d,E-19 Medium General Demand TOU Option R (Primary),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.005000792649045405,False,10.00684462696783,included,ok
574f3a845457a30d485e629e,E-19 Medium General Demand TOU Option R (Transmission),Pacific Gas & Electric Co,69de7d02edea9919e60bad8e,E-19 Medium General Demand TOU Option R (Transmission),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f3a845457a30d485e629e,E-19 Medium General Demand TOU Option R (Transmission),2016-03-24 07:00:00+00:00,False,10.00684462696783,-1.9465401802309934e-05,False,10.00684462696783,included,ok
574f3c4c5457a30e485e629d,"E-19 Medium General Demand TOU Option R (Secondary, Voluntary)",Pacific Gas & Electric Co,69de7a41820adfee230a016a,"E-19 Medium General Demand TOU Option R (Secondary, Voluntary)",2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f3c4c5457a30e485e629d,"E-19 Medium General Demand TOU Option R (Secondary, Voluntary)",2016-03-24 07:00:00+00:00,False,10.00684462696783,0.007279822605546382,False,10.00684462696783,included,ok
574f3dc75457a30c485e629e,"E-19 Medium General Demand TOU Option R (Primary, Voluntary)",Pacific Gas & Electric Co,69de7c7bc3f455511f06359e,"E-19 Medium General Demand TOU Option R (Primary, Voluntary)",2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f3dc75457a30c485e629e,"E-19 Medium General Demand TOU Option R (Primary, Voluntary)",2016-03-24 07:00:00+00:00,False,10.00684462696783,0.005000792649045405,False,10.00684462696783,included,ok
574f3ea25457a39f4b5e629e,"E-19 Medium General Demand TOU Option R (Transmission, Voluntary)",Pacific Gas & Electric Co,69de7d0857e73279b70d783c,"E-19 Medium General Demand TOU Option R (Transmission, Voluntary)",2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f3ea25457a39f4b5e629e,"E-19 Medium General Demand TOU Option R (Transmission, Voluntary)",2016-03-24 07:00:00+00:00,False,10.00684462696783,-1.9465401802309934e-05,False,10.00684462696783,included,ok
574f40fc5457a3975c5e629d,E-20 Maximum demand of 1000KW or more Option R (Secondary),Pacific Gas & Electric Co,69de8259c6b8d5269401c6ed,E-20 Maximum demand of 1000KW or more Option R (Secondary),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f40fc5457a3975c5e629d,E-20 Maximum demand of 1000KW or more Option R (Secondary),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.007734553127665578,False,10.00684462696783,included,ok
574f42045457a30c485e629f,E-20 Maximum demand of 1000KW or more Option R (Primary),Pacific Gas & Electric Co,69de825eedea9919e60bad8f,E-20 Maximum demand of 1000KW or more Option R (Primary),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f42045457a30c485e629f,E-20 Maximum demand of 1000KW or more Option R (Primary),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.006127273885438322,False,10.00684462696783,included,ok
574f43875457a31a675e629d,E-20 Maximum demand of 1000KW or more Option R (Transmission),Pacific Gas & Electric Co,69de826508c252b4010e1d40,E-20 Maximum demand of 1000KW or more Option R (Transmission),2026-03-27 07:00:00+00:00,2016-03-24 07:00:00+00:00,574f43875457a31a675e629d,E-20 Maximum demand of 1000KW or more Option R (Transmission),2016-03-24 07:00:00+00:00,False,10.00684462696783,0.007335885000158804,False,10.00684462696783,included,ok
574f6b105457a3d8785e629e,"Time of Use, General Service, Demand Metered, TOU-GS-2, Option B",Southern California Edison Co,574f6b105457a3d8785e629e,"Time of Use, General Service, Demand Metered, TOU-GS-2, Option B",2016-05-02 06:00:00+00:00,2016-05-02 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
576041cd5457a3ab28ba0c10,DG-R Secondary (Above 500kW),San Diego Gas & Electric Co,67742583660f9dd25005d4ea,DG-R Secondary (Above 500kW),2024-03-01 07:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,8.161533196440795,excluded,only 8.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5772ee0f5457a30128ff4c7e,AL-TOU Primary (Above 500kW),San Diego Gas & Electric Co,6772f03ab5f9d561220ececd,AL-TOU Primary (Above 500kW),2024-10-01 06:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,8.747433264887064,excluded,only 8.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
578d09eb5457a3463af1f983,CI-TOD4: Commercial and Industrial TOD Primary (1000+ kW),Sacramento Municipal Utility District,68c0cba0e80d7c5ff30ac758,CI-TOD4: Commercial and Industrial TOD Primary (1000+ kW),2025-05-01 07:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,9.32785763175907,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
578d0bd25457a3463af1f984,CI-TOD4: Commercial and Industrial TOD Secondary (1000+ kW),Sacramento Municipal Utility District,68c0cb49d7afaa668b0dc6fc,CI-TOD4: Commercial and Industrial TOD Secondary (1000+ kW),2025-05-01 07:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,9.32785763175907,excluded,only 9.3 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
579163fe5457a3516af1f984,DG-R Primary (0-500 KW),San Diego Gas & Electric Co,67742588175c034c2b05d7cc,DG-R Primary (0-500 KW),2024-10-01 06:00:00+00:00,2016-01-01 08:00:00+00:00,,,,,,,False,8.747433264887064,excluded,only 8.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
